ola,A_001_001,A_003_021,A_003_031,A_007_001,A_007_071,B_001_101,B_006_061,C_001_031,C_003_003_011,C_006_003_011,D_001_001,D_001_021,D_001_041,D_001_061,D_001_091,D_001_131,G_002_011,G_005_001,H_001_011,H_002_011,H_002_031,H_002_041,H_002_101,H_002_111,H_002_131,H_002_161,H_002_241,I_001_001,S_001,S_002,S_101,S_200,S_301,S_700,S_701,X_001,X_002,X_004,X_008,X_020,pais_nombre,pais_iso3
LAT1995,3,,4,1,-2,,,,-3,,3,,,3.0,,3.0,,,,2,2,2,2,2,2,2,2,1,2,30,4.0,6,3,15,-3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,-1,,3,4,-2,,,,1,,4,,,3.0,,3.0,,,,2,4,2,2,4,2,3,4,2,1,20,5.0,3,3,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,1,3,5,,,,-3,,4,,,3.0,,2.0,,,,3,2,3,1,1,2,1,3,1,2,27,5.0,6,2,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,2,,3,3,-1,,,,-3,,3,,,3.0,,3.0,,,,3,3,3,1,3,3,3,3,1,1,55,3.0,5,4,1,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,3,1,,,,-3,,3,,,3.0,,1.0,,,,3,3,3,1,2,2,2,2,2,1,18,5.0,7,2,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,2,,2,3,6,,,,2,,4,,,3.0,,3.0,,,,3,4,2,1,2,3,2,4,2,2,54,5.0,2,2,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,4,3,5,,,,2,,5,,,3.0,,3.0,,,,4,4,3,4,4,1,4,4,1,2,21,7.0,3,2,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,3,0,,,,-3,,3,,,3.0,,3.0,,,,2,2,2,2,3,2,1,3,2,1,19,4.0,7,3,2,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,3,,3,4,-1,,,,4,,3,,,3.0,,4.0,,,,4,1,4,1,4,2,1,4,2,2,70,3.0,2,2,1,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,3,,4,4,-2,,,,2,,5,,,3.0,,4.0,,,,4,4,4,1,4,3,3,4,2,2,59,1.0,1,3,1,1,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,4,4,0,,,,-3,,-1,,,3.0,,4.0,,,,3,3,1,3,4,1,1,4,1,1,29,3.0,4,3,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,3,7,,,,4,,3,,,3.0,,2.0,,,,2,2,2,1,3,2,1,4,1,1,46,4.0,1,1,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,2,,2,4,-2,,,,-3,,4,,,3.0,,2.0,,,,4,2,4,3,3,2,3,3,1,2,18,6.0,7,3,1,4,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,4,4,-1,,,,1,,2,,,3.0,,4.0,,,,4,4,1,1,1,1,1,4,1,1,21,4.0,1,3,15,-3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,3,1,,,,-3,,4,,,4.0,,1.0,,,,3,2,2,2,3,2,2,2,1,1,70,3.0,5,1,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,-1,,3,3,5,,,,-3,,3,,,3.0,,2.0,,,,2,1,1,2,2,1,1,2,2,2,26,7.0,6,3,1,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,4,-2,,,,4,,4,,,3.0,,2.0,,,,4,4,3,3,4,4,3,4,2,1,23,4.0,1,2,2,1,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,4,2,-2,,,,2,,4,,,3.0,,3.0,,,,4,4,4,4,4,4,4,4,1,1,54,3.0,1,3,2,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,2,-1,-2,,,,2,,4,,,3.0,,2.0,,,,-1,-1,4,1,-1,4,1,-1,1,1,57,1.0,1,3,1,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,3,,2,4,-2,,,,-3,,4,,,5.0,,3.0,,,,4,2,3,2,3,2,2,3,2,1,66,2.0,5,4,6,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,3,2,6,,,,-3,,5,,,2.0,,2.0,,,,4,4,4,1,4,3,4,4,1,2,44,5.0,6,1,1,2,862,1995,-5,,1.0,Venezuela,VEN
LAT1995,1,,4,4,10,,,,-3,,4,,,2.0,,1.0,,,,4,2,4,1,4,1,1,4,2,1,19,5.0,6,2,1,3,862,1995,-5,,1.0,Venezuela,VEN
LAT1996,1,,3,2,1,,,,1,,5,,,2.0,,2.0,,,2,4,4,2,4,4,2,4,4,1,2,20,6.0,7,2,14,-3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,1,4,5,,,,1,,4,,,2.0,,2.0,,,1,3,3,3,1,3,2,3,3,2,2,21,3.0,4,4,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,1,3,3,,,,3,,3,,,1.0,,1.0,,,1,2,4,1,4,3,4,3,2,2,1,44,7.0,1,1,15,-3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,4,2,4,,,,2,,5,,,4.0,,3.0,,,2,4,4,4,3,4,3,4,4,2,2,42,5.0,6,1,1,4,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,2,5,,,,2,,4,,,3.0,,2.0,,,2,2,4,3,2,2,2,4,2,1,2,57,5.0,5,2,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,2,,4,4,6,,,,1,,5,,,3.0,,2.0,,,2,3,4,4,1,4,4,4,4,2,2,24,5.0,4,2,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,3,-1,,,,4,,4,,,4.0,,3.0,,,2,2,4,4,1,3,1,4,3,2,2,60,4.0,5,2,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,4,4,5,,,,2,,4,,,4.0,,3.0,,,2,3,3,4,2,4,2,4,4,2,2,74,2.0,5,3,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,2,3,-1,,,,2,,3,,,4.0,,3.0,,,2,3,3,2,1,2,2,2,4,2,2,63,4.0,1,3,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,1,2,2,,,,2,,5,,,3.0,,2.0,,,1,3,3,2,2,2,2,3,3,1,1,58,6.0,5,2,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,-1,,3,2,7,,,,1,,4,,,4.0,,2.0,,,2,3,4,3,1,4,2,4,4,1,2,45,4.0,6,3,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,2,7,,,,2,,4,,,2.0,,3.0,,,2,2,3,3,1,2,2,3,3,2,1,30,2.0,1,3,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,-2,,4,4,6,,,,2,,3,,,3.0,,3.0,,,2,4,4,4,1,4,3,-1,4,2,1,43,4.0,1,2,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,2,,2,1,-1,,,,2,,4,,,3.0,,3.0,,,2,4,3,3,2,3,3,2,4,2,1,48,4.0,3,4,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,4,4,-2,,,,1,,4,,,2.0,,2.0,,,2,4,4,4,1,4,3,2,4,2,2,39,3.0,6,3,2,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,2,5,,,,3,,4,,,3.0,,2.0,,,2,4,4,4,4,3,2,2,4,1,1,18,4.0,7,3,1,4,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,1,1,6,,,,1,,3,,,2.0,,3.0,,,1,3,3,2,4,2,4,2,4,2,1,30,7.0,1,1,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,3,,3,4,10,,,,-2,,3,,,2.0,,2.0,,,1,3,4,3,2,2,2,4,4,2,1,70,4.0,5,1,1,4,32,1996,-7,,1.0,Argentina,ARG
LAT1996,3,,4,4,9,,,,4,,4,,,3.0,,2.0,,,2,4,4,4,2,2,2,2,4,2,1,48,7.0,1,2,1,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,4,-2,,,,2,,4,,,2.0,,2.0,,,2,4,4,4,3,4,2,3,4,2,2,45,7.0,6,1,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,-1,,3,4,-6,,,,-2,,4,,,5.0,,3.0,,,2,4,4,4,1,3,3,4,4,2,2,68,2.0,6,4,2,2,32,1996,-7,,1.0,Argentina,ARG
LAT1996,1,,3,3,-6,,,,1,,4,,,2.0,,2.0,,,2,3,4,4,1,3,2,2,3,2,2,20,6.0,4,2,1,3,32,1996,-7,,1.0,Argentina,ARG
LAT1996,2,,3,4,-6,,,,1,,3,,,4.0,,3.0,,,2,2,2,2,1,2,2,1,2,2,2,43,1.0,6,3,1,2,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,2,2,10,,,,4,,4,,,3.0,,2.0,,,2,3,3,3,2,3,4,3,3,1,2,18,5.0,7,3,1,3,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,1,,2,2,5,,,,3,,3,,,3.0,,3.0,,,2,1,1,3,2,2,1,1,3,1,1,65,7.0,1,3,1,3,68,1996,68008,,1.0,Bolivia,BOL
LAT1996,1,,2,4,5,,,,1,,4,,,4.0,,4.0,,,2,4,4,4,1,3,3,2,4,1,2,28,5.0,1,3,1,2,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,3,4,4,,,,1,,4,,,3.0,,2.0,,,2,3,3,3,2,3,2,3,3,1,2,39,4.0,6,3,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,4,3,9,,,,1,,4,,,4.0,,3.0,,,2,3,3,2,2,3,2,2,3,1,1,35,5.0,1,3,1,2,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,3,,3,2,5,,,,1,,4,,,3.0,,3.0,,,2,4,4,3,2,4,3,3,3,2,2,20,-2.0,3,3,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,3,,3,4,-1,,,,1,,5,,,4.0,,2.0,,,2,4,4,4,1,4,2,2,3,2,2,22,5.0,1,4,1,3,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,2,,3,3,5,,,,1,,3,,,3.0,,3.0,,,2,3,3,3,2,3,1,2,3,2,1,47,4.0,4,3,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,2,3,-6,,,,3,,3,,,3.0,,2.0,,,1,4,2,4,3,4,2,4,4,2,2,67,4.0,6,3,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,3,3,7,,,,4,,3,,,4.0,,2.0,,,2,4,2,4,1,3,1,3,3,2,1,57,3.0,5,3,1,3,68,1996,-7,,1.0,Bolivia,BOL
LAT1996,1,,3,3,6,,,,4,,3,,,3.0,,2.0,,,2,4,4,3,2,4,2,3,4,1,1,24,5.0,7,2,1,3,68,1996,68008,,1.0,Bolivia,BOL
LAT1996,1,,2,2,7,,,,4,,3,,,2.0,,2.0,,,2,4,3,3,2,4,2,4,3,2,1,26,6.0,7,2,8,3,68,1996,68008,,1.0,Bolivia,BOL
LAT1996,1,,3,4,5,,,,2,,4,,,3.0,,3.0,,,2,3,3,3,2,3,3,3,3,2,1,26,4.0,2,3,1,3,68,1996,68008,,1.0,Bolivia,BOL
LAT1996,1,,1,3,8,,,,2,,3,,,2.0,,3.0,,,2,4,4,4,3,4,1,4,2,2,1,32,2.0,1,4,1,3,68,1996,68008,,1.0,Bolivia,BOL
LAT1996,3,,3,2,4,,,,2,,4,,,3.0,,1.0,,,2,2,3,2,1,3,2,2,2,1,1,20,5.0,1,3,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,1,,3,3,7,,,,2,,3,,,3.0,,4.0,,,2,4,2,4,3,3,3,3,3,2,2,40,3.0,1,3,1,3,68,1996,-7,,1.0,Bolivia,BOL
LAT1996,3,,3,3,10,,,,1,,5,,,3.0,,3.0,,,1,2,3,2,1,1,2,3,3,2,2,31,5.0,1,4,1,3,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,2,,3,3,4,,,,4,,3,,,4.0,,3.0,,,2,2,3,2,3,3,1,3,4,2,2,34,5.0,2,3,1,4,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,1,,3,3,4,,,,3,,3,,,3.0,,2.0,,,2,4,4,4,3,4,3,3,4,1,1,23,5.0,7,3,1,3,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,1,,2,3,7,,,,1,,4,,,2.0,,1.0,,,2,3,2,3,1,2,2,2,3,2,1,21,5.0,3,2,1,3,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,3,,1,4,10,,,,2,,4,,,3.0,,3.0,,,2,4,4,4,3,4,4,4,4,2,2,47,7.0,2,4,1,3,68,1996,68005,,1.0,Bolivia,BOL
LAT1996,1,,4,4,4,,,,2,,3,,,3.0,,3.0,,,2,4,4,4,2,4,2,4,4,2,1,21,5.0,7,3,1,3,68,1996,68003,,1.0,Bolivia,BOL
LAT1996,2,,3,4,3,,,,2,,2,,,3.0,,2.0,,,2,3,4,4,2,4,2,4,3,2,1,30,7.0,3,1,1,2,68,1996,68004,,1.0,Bolivia,BOL
LAT1996,3,,3,4,3,,,,4,,3,,,3.0,,2.0,,,2,3,2,3,1,2,4,1,4,2,1,40,2.0,1,3,1,4,76,1996,-4,,0.32,Brasil,BRA
LAT1996,1,,3,3,6,,,,3,,4,,,3.0,,2.0,,,2,3,3,2,1,4,3,2,3,1,2,16,3.0,7,2,1,3,76,1996,-4,,0.5867,Brasil,BRA
LAT1996,1,,3,4,-6,,,,1,,4,,,4.0,,2.0,,,-2,4,4,4,4,4,4,4,4,1,2,45,5.0,5,2,15,-3,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,1,,3,3,5,,,,2,,3,,,3.0,,2.0,,,2,3,2,4,2,3,2,3,3,1,1,32,7.0,1,1,10,3,76,1996,-4,,0.5733,Brasil,BRA
LAT1996,1,,2,4,-6,,,,1,,4,,,3.0,,2.0,,,2,4,4,4,1,3,3,2,4,2,1,37,5.0,4,2,1,4,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,1,,2,2,10,,,,2,,3,,,4.0,,3.0,,,2,2,2,2,3,2,2,2,2,2,1,52,2.0,1,3,1,3,76,1996,-4,,0.5867,Brasil,BRA
LAT1996,3,,2,3,7,,,,1,,3,,,4.0,,4.0,,,2,1,3,3,1,1,1,1,3,2,1,38,3.0,3,4,1,2,76,1996,-4,,1.9375,Brasil,BRA
LAT1996,3,,4,4,8,,,,3,,3,,,3.0,,2.0,,,2,4,4,4,3,3,3,3,4,2,1,38,4.0,1,4,1,4,76,1996,-4,,0.6733,Brasil,BRA
LAT1996,1,,3,2,5,,,,1,,3,,,3.0,,2.0,,,2,4,2,2,2,2,3,2,2,2,2,35,6.0,6,2,1,4,76,1996,-4,,1.9375,Brasil,BRA
LAT1996,1,,3,3,5,,,,4,,3,,,3.0,,2.0,,,2,3,2,3,3,2,3,3,2,1,2,18,3.0,6,2,1,3,76,1996,-4,,0.32,Brasil,BRA
LAT1996,1,,1,4,7,,,,4,,3,,,2.0,,2.0,,,2,4,3,3,2,3,2,2,4,2,2,15,4.0,7,2,1,3,76,1996,-4,,0.5867,Brasil,BRA
LAT1996,1,,3,3,4,,,,2,,3,,,3.0,,3.0,,,2,4,4,3,2,3,3,3,4,2,1,44,2.0,3,2,1,3,76,1996,-4,,1.9375,Brasil,BRA
LAT1996,1,,3,4,10,,,,4,,5,,,3.0,,2.0,,,2,4,4,4,1,4,2,4,4,2,1,37,2.0,3,2,1,3,76,1996,-4,,1.9375,Brasil,BRA
LAT1996,2,,4,4,0,,,,1,,4,,,3.0,,2.0,,,2,2,3,3,1,1,3,1,3,1,2,19,4.0,2,1,5,2,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,3,,4,3,-6,,,,1,,4,,,3.0,,3.0,,,2,4,2,2,3,3,4,4,4,2,1,26,5.0,1,2,1,4,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,2,,4,1,5,,,,1,,4,,,3.0,,2.0,,,1,4,4,4,4,-2,-2,1,4,2,1,52,6.0,5,1,15,-3,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,1,,3,2,10,,,,4,,2,,,2.0,,3.0,,,2,3,2,3,2,2,3,2,3,2,1,44,7.0,2,1,1,3,76,1996,-4,,0.32,Brasil,BRA
LAT1996,1,,2,4,5,,,,1,,3,,,2.0,,2.0,,,1,2,3,2,2,2,3,2,3,1,1,38,7.0,3,1,1,2,76,1996,-4,,1.2167,Brasil,BRA
LAT1996,1,,4,4,10,,,,1,,3,,,3.0,,4.0,,,2,2,2,2,1,2,2,1,2,1,2,42,4.0,6,4,1,2,76,1996,-4,,0.5867,Brasil,BRA
LAT1996,-1,,4,3,10,,,,4,,3,,,3.0,,2.0,,,2,3,3,3,1,3,2,1,3,2,2,58,5.0,1,2,1,2,76,1996,-4,,0.6733,Brasil,BRA
LAT1996,1,,3,3,4,,,,4,,3,,,2.0,,2.0,,,2,3,3,1,1,2,4,3,4,2,2,51,2.0,6,2,1,3,76,1996,-4,,0.6733,Brasil,BRA
LAT1996,1,,4,3,7,,,,1,,3,,,2.0,,2.0,,,2,4,4,2,1,3,3,2,4,2,2,30,5.0,3,2,2,2,76,1996,-4,,1.9375,Brasil,BRA
LAT1996,1,,2,3,-2,,,,4,,3,,,2.0,,1.0,,,1,1,1,1,1,1,3,1,2,1,2,42,7.0,3,2,1,2,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,3,,4,3,2,,,,2,,4,,,3.0,,2.0,,,2,1,2,3,1,3,1,1,2,1,1,23,4.0,1,4,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,3,3,8,,,,4,,4,,,3.0,,3.0,,,1,4,3,4,3,4,4,4,4,1,2,53,7.0,6,3,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,2,,3,2,6,,,,1,,3,,,2.0,,1.0,,,1,1,2,1,2,1,3,1,3,1,1,45,5.0,2,1,15,-3,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,1,,3,3,5,,,,1,,3,,,3.0,,3.0,,,1,3,3,2,1,2,3,2,3,2,1,23,4.0,3,3,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,2,4,-6,,,,2,,2,,,3.0,,3.0,,,2,2,2,3,2,2,2,2,2,1,2,40,7.0,2,3,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,3,4,-6,,,,2,,4,,,3.0,,2.0,,,1,2,3,2,2,3,2,1,4,2,1,44,5.0,1,3,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,2,,4,4,7,,,,3,,5,,,4.0,,2.0,,,2,2,2,2,2,2,2,3,3,2,2,36,7.0,6,3,1,2,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,1,,3,4,3,,,,2,,3,,,3.0,,3.0,,,1,3,3,3,2,3,3,3,2,2,2,43,7.0,3,4,1,3,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,1,,3,3,3,,,,4,,3,,,4.0,,4.0,,,2,3,2,3,3,3,3,3,3,2,1,22,4.0,4,4,1,4,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,3,4,4,,,,4,,2,,,3.0,,1.0,,,2,3,3,3,2,2,2,3,3,2,2,21,6.0,7,2,1,4,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,2,2,4,,,,3,,2,,,3.0,,2.0,,,1,2,2,2,2,2,2,3,2,1,1,23,7.0,3,2,5,2,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,2,,3,2,5,,,,2,,3,,,3.0,,2.0,,,1,2,2,2,1,3,2,2,3,2,2,36,5.0,6,3,1,3,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,3,,3,4,-6,,,,4,,5,,,4.0,,3.0,,,2,-1,4,-1,2,-1,2,-1,-1,2,2,25,4.0,6,5,1,3,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,1,,3,4,4,,,,1,,5,,,3.0,,2.0,,,2,3,2,3,2,3,2,3,3,1,2,35,4.0,6,3,1,3,152,1996,-7,,1.1066666,Chile,CHL
LAT1996,1,,2,3,5,,,,1,,3,,,3.0,,2.0,,,1,2,2,4,2,2,3,2,3,2,2,34,5.0,3,2,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,2,4,-6,,,,2,,3,,,3.0,,3.0,,,1,2,2,2,1,2,2,2,2,1,2,67,3.0,1,3,1,2,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,1,,3,4,5,,,,3,,4,,,3.0,,2.0,,,2,2,2,2,1,1,2,1,2,2,1,32,4.0,2,3,1,3,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,3,,3,3,6,,,,1,,3,,,3.0,,2.0,,,2,2,2,2,1,2,2,1,3,1,1,54,7.0,1,2,1,2,152,1996,-7,,0.8933333,Chile,CHL
LAT1996,2,,3,3,-6,,,,2,,4,,,4.0,,3.0,,,2,2,3,3,3,3,2,3,3,2,2,38,5.0,6,3,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,2,4,5,,,,1,,3,,,3.0,,4.0,,,2,3,3,2,1,3,1,2,4,2,2,30,5.0,4,3,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,3,8,,,,2,,3,,,3.0,,4.0,,,1,3,3,3,2,3,2,3,4,2,1,35,7.0,3,2,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,2,,3,3,5,,,,3,,5,,,1.0,,2.0,,,2,3,3,3,3,3,3,3,3,1,2,28,6.0,7,1,1,-1,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,4,5,,,,2,,3,,,2.0,,3.0,,,2,3,3,4,3,2,2,3,3,1,1,24,5.0,1,3,1,4,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,4,1,6,,,,1,,3,,,2.0,,1.0,,,2,4,4,3,3,4,2,2,4,1,1,40,6.0,1,1,1,4,170,1996,-7,,1.0,Colombia,COL
LAT1996,3,,3,2,4,,,,3,,4,,,2.0,,2.0,,,2,3,4,4,4,3,2,3,4,2,1,65,5.0,5,2,1,4,170,1996,-7,,1.0,Colombia,COL
LAT1996,2,,3,2,5,,,,4,,3,,,2.0,,1.0,,,1,4,3,2,1,2,2,2,4,1,2,55,7.0,3,1,1,1,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,3,-1,,,,3,,3,,,3.0,,3.0,,,2,4,3,2,1,2,2,3,3,2,1,24,3.0,3,4,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,2,9,,,,4,,3,,,1.0,,2.0,,,2,3,2,3,1,3,4,1,3,1,1,22,5.0,3,1,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,3,7,,,,3,,3,,,3.0,,2.0,,,2,4,4,2,2,4,3,3,4,2,2,22,2.0,1,3,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,3,,4,4,7,,,,-2,,4,,,4.0,,3.0,,,2,4,2,2,4,2,2,2,4,1,1,33,6.0,3,3,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,2,,4,4,2,,,,1,,4,,,4.0,,2.0,,,1,4,3,2,3,3,2,2,4,2,1,46,5.0,3,2,1,4,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,2,3,4,,,,1,,5,,,4.0,,3.0,,,2,4,2,4,-1,4,2,3,4,2,2,56,2.0,1,3,2,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,2,3,-6,,,,1,,5,,,3.0,,3.0,,,2,3,4,3,2,3,2,3,4,2,1,34,4.0,4,2,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,4,2,5,,,,1,,2,,,2.0,,3.0,,,2,3,2,2,1,1,2,1,3,1,2,21,7.0,3,4,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,2,,4,3,7,,,,3,,3,,,3.0,,3.0,,,2,4,4,3,1,4,2,3,4,1,1,38,5.0,3,2,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,4,4,9,,,,4,,4,,,3.0,,3.0,,,2,4,4,4,1,4,3,4,4,2,1,69,2.0,1,3,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,4,4,,,,1,,3,,,2.0,,1.0,,,2,4,4,2,4,4,4,1,4,1,2,42,7.0,2,1,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,2,,4,4,7,,,,1,,4,,,3.0,,3.0,,,2,4,4,4,1,3,3,1,4,2,1,25,7.0,3,2,1,3,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,3,4,,,,2,,5,,,2.0,,2.0,,,2,-2,1,1,2,2,2,1,1,1,1,33,7.0,1,3,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,3,3,5,,,,4,,3,,,2.0,,1.0,,,1,4,4,4,3,4,1,1,4,2,2,26,7.0,3,2,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,2,4,-2,,,,3,,3,,,3.0,,2.0,,,2,4,3,4,1,4,3,4,4,2,1,35,5.0,1,2,1,2,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,4,4,10,,,,2,,4,,,3.0,,3.0,,,2,4,4,3,2,4,3,3,4,2,2,30,7.0,2,1,1,4,170,1996,-7,,1.0,Colombia,COL
LAT1996,1,,1,3,8,,,,1,,5,,,4.0,,3.0,,,2,4,4,4,1,4,4,-2,4,2,1,99,5.0,-2,2,1,3,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,4,4,5,,,,3,,5,,,3.0,,1.0,,,2,4,4,2,1,3,3,-2,4,2,2,31,6.0,2,1,8,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,3,4,8,,,,1,,5,,,3.0,,3.0,,,-2,4,-1,3,2,2,1,-2,-1,2,1,40,4.0,-2,3,1,4,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,3,3,9,,,,1,,3,,,2.0,,1.0,,,2,2,4,4,1,4,4,-2,4,2,2,54,5.0,6,1,1,3,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,2,3,0,,,,1,,3,,,2.0,,2.0,,,2,4,4,2,1,4,1,-2,4,2,2,26,4.0,-2,2,2,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,3,,4,4,-2,,,,1,,4,,,2.0,,1.0,,,2,4,4,1,3,4,4,-2,3,2,2,30,5.0,-2,3,12,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,2,4,10,,,,4,,5,,,3.0,,2.0,,,1,4,4,4,1,4,2,-2,4,2,1,99,5.0,7,2,12,4,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,2,2,5,,,,2,,3,,,3.0,,1.0,,,2,2,2,1,1,2,2,-2,2,2,1,31,4.0,-2,2,1,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,-1,,2,4,5,,,,1,,5,,,4.0,,4.0,,,2,4,4,2,1,4,3,-2,4,2,2,47,-2.0,-2,3,1,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,4,3,9,,,,2,,5,,,5.0,,4.0,,,2,2,-1,2,2,3,2,-2,3,1,2,37,3.0,6,4,1,2,188,1996,-7,,1.0,Costa Rica,CRI
LAT1996,1,,3,3,9,,,,2,,4,,,3.0,,2.0,,,2,-2,-2,-2,1,-2,3,-2,-2,2,1,23,-2.0,7,2,1,1,188,1996,-7,,1.0,Costa Rica,CRI
